,Brand,Product Name,Price(₹),Availability,Expected Delivery,Return Policy,Exchange,Product Url
99,Juarez,"Juarez JRZ-ST02 6-String Electric Guitar, Right Handed, Red, with Case/Bag and Picks","5,739",Available," Monday, August 8",7 Days Replacement,Not Applicable,https://www.amazon.in/Juarez-JRZ-ST01-6-String-Electric-Without/dp/B01FYZSOHG/ref=sr_1_89?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377115&sprefix=%2Caps%2C222&sr=8-89
100,NGEL,NGEL 4 String Guitar for Kids || Educational Guitar for Beginners Kids || 20 Inch Guitar Instrument - ( Multicolour ),749,Available," Tuesday, August 9",7 Days Returnable,Not Applicable,https://www.amazon.in/NGEL-String-Educational-Beginners-Instrument/dp/B09PHMBW3D/ref=sr_1_90?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377115&sprefix=%2Caps%2C222&sr=8-90
101,Neowood,"Neowood AT-01A-Guitar Tuner-Black Automatic Digital Tuner (Chromatic: Yes, Black)",249,Only 1 left in stock.," Sunday, August 7",7 Days Replacement,Not Applicable,https://www.amazon.in/Neowood-AT-01A-Guitar-Tuner-Black-Automatic-Chromatic/dp/B09XHTXG97/ref=sr_1_91?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377115&sprefix=%2Caps%2C222&sr=8-91
102,Blueberry,"Blueberry B-D38, 38"" Acoustic Guitar Kit Inbuilt Truss Rod with Bag, Strap, One Pack Strings And Picks (Black)","2,795",Available," Tuesday, August 9",7 Days Replacement,Not Applicable,https://www.amazon.in/Blueberry-B-D38-Acoustic-Inbuilt-Strings/dp/B07PGV8VCB/ref=sr_1_92?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377115&sprefix=%2Caps%2C222&sr=8-92
103,Fender,Fender CD60s Dreadnought Acoustic Guitar (Mahagony),"17,220",Available," Monday, August 8",7 Days Replacement,Not Applicable,https://www.amazon.in/Fender-961702021-Dreadnought-Acoustic-Multicolor/dp/B01N4RWSX1/ref=sr_1_93?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377115&sprefix=%2Caps%2C222&sr=8-93
104,YAMAHA,YAMAHA C40M Mahogany Classical Guitar,"7,434",Available," Monday, August 8",7 Days Replacement,Not Applicable,https://www.amazon.in/Yamaha-C40MII-Acoustic-Concert-Guitar/dp/B005LG2JRK/ref=sr_1_94?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377115&sprefix=%2Caps%2C222&sr=8-94
105,Yamaha,"Yamaha Acoustic Guitar F310 Dreadnought With Mexa Blue Guitar Bag, Head Cover, Belt, Plectrums & String Set.","12,580",Only 2 left in stock.," Friday, August 12",7 Days Replacement,Not Applicable,https://www.amazon.in/Yamaha-Acoustic-Guitar-Dreadnought-Plectrums/dp/B094H8NGBM/ref=sr_1_95?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377115&sprefix=%2Caps%2C222&sr=8-95
106,Yamaha,"Yamaha F370 Acoustic Guitar, Natural","12,990",Only 2 left in stock.," Monday, August 8",7 Days Replacement,Not Applicable,https://www.amazon.in/Yamaha-F370-Acoustic-Guitar-Natural/dp/B000WITPJM/ref=sr_1_96?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377115&sprefix=%2Caps%2C222&sr=8-96
107,INTERN,"INTERN Cutaway Design Acoustic Guitar Pack -Humidity Proof, Bend resistance, Durable Action, Natural tone & bright resonance. Red Carbon Fibre/Fiber Guitar with Bag, Strap, Strings set & Plectrums.","2,589",Available," Saturday, August 6",7 Days Replacement,Not Applicable,https://www.amazon.in/Acoustic-Humidity-resistance-resonance-Plectrums/dp/B09RR1SG7X/ref=sr_1_97?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-97
108,Saga,Saga SF-600CE Dreadnought Electro Acoustic Guitar (Natural),"13,699",Available," Sunday, August 7",7 Days Replacement,Not Applicable,https://www.amazon.in/SF-600CE-Dreadnought-Electro-Acoustic-Natural/dp/B0B2K963G7/ref=sr_1_98?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-98
109,Hovner,"Hovner 215 Red F-Cut Rosewood Fretboard Acoustic Guitar With Bag,Strap,1 Set of Extra Strings and 2 Picks (Red)","4,280",Only 2 left in stock.," Saturday, August 6",7 Days Replacement,Not Applicable,https://www.amazon.in/215-Rosewood-Fretboard-Acoustic-Strings/dp/B08RCS8V9K/ref=sr_1_99?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-99
110,Kadence,"Kadence Frontier 34inch guitar for Kids, Travel Guitar for Adult Acoustic Guitar with Die Cast Keys, Set of Strings, Strap, Picks and Bag (Yellow Guitar)","3,399",Available,August 3 - 9,7 Days Replacement,Not Applicable,https://www.amazon.in/Kadence-Frontier-34inch-Acoustic-Strings/dp/B09RMHR35R/ref=sr_1_100?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-100
111,Ketostics™,"Ketostics™ Venus Special Cutaway Rosewood 41 Inch Givson Acoustic Guitar Kit with Bag, Rhythm String Set, Strap and 5 Plectrums, (Blue)","4,199",Available," Sunday, August 7",7 Days Replacement,Not Applicable,https://www.amazon.in/Ketostics-Givson-Special-Acoustic-Plectrums/dp/B08JCXZGJW/ref=sr_1_101?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-101
112,Kadence,"Kadence AstroMan Electric Guitar, 21 FRETS, ROSEWOOD FRETBOARD, H - S - S PICK UPS Sunburst combo with Bag, Guitar strap,guitar cable and Picks","6,999",Available," Sunday, August 7",7 Days Replacement,Not Applicable,https://www.amazon.in/Kadence-Electric-Guitar-Rosewood-Fretboard/dp/B07BGXN7P6/ref=sr_1_102?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-102
113,Festra,"Festra 38C, 38 Inch Acoustic Guitar Kit with Bag, Strap, One Pack Strings And 2 Picks (Black) (Acoustic 38C (38 Inch) Guitar Kit, Natural)","2,695",Available," Tuesday, August 9",7 Days Replacement,Not Applicable,https://www.amazon.in/Festra-38C-Acoustic-Strings-Natural/dp/B09JT6C952/ref=sr_1_103?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-103
114,Yamaha,"Yamaha FS100C, 6-Strings Acoustic Guitar With Sponge Bag, Belt & Plectrums Combo Pack (Natural) By Mexa","11,593",Available,August 8 - 10,7 Days Replacement,Not Applicable,https://www.amazon.in/FS100C-6-Strings-Acoustic-Plectrums-Natural/dp/B085MDF8D4/ref=sr_1_104?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-104
115,Fender,Fender SA-150C dreadnought Squier Guitar Cutway Natural,"6,999",Available," Monday, August 8",7 Days Replacement,Not Applicable,https://www.amazon.in/Fender-SA-150C-dreadnought-Squier-Natural/dp/B07YX5N6LC/ref=sr_1_105?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-105
116,Blueberry,"Blueberry B40L, 40"" Acoustic Guitar Kit Inbuilt Truss Rod with Bag, Strap, One Pack Strings And Picks (Classic Brown)","4,295",Available," Tuesday, August 9",7 Days Replacement,Not Applicable,https://www.amazon.in/Blueberry-Acoustic-Inbuilt-Strings-Classic/dp/B09VLF7G2D/ref=sr_1_106?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-106
117,Ibanez,"Ibanez GRG170DX Electric Guitar, Black","22,000",Available," Monday, August 8",7 Days Replacement,Not Applicable,https://www.amazon.in/Ibanez-GRG170DX-Electric-Guitar-Black/dp/B001EM180O/ref=sr_1_107?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-107
118,JUAREZ,JUAREZ JRZ-HSS01 ELECTRIC GUITAR (SUNBURST) - HSS Pickup with KOREA SAM HYUN brand XL042 strings and in sunburst color (JRZ-HSS01-3TS),"6,189",Available," Monday, August 8",7 Days Replacement,Not Applicable,https://www.amazon.in/JUAREZ-JRZ-HSS01-ELECTRIC-GUITAR-SUNBURST/dp/B08QNVNM1Z/ref=sr_1_108?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-108
119,INTERN,"INTERN Cutaway Design Acoustic Guitar Pack -Humidity Proof, Bend resistant, Durable Action, Natural tone & resonance. Natural Carbon Fibre/Fiber Guitar with Bag, Strap, Strings set & Plectrums.","2,589",Available," Monday, August 8",7 Days Replacement,Not Applicable,https://www.amazon.in/Acoustic-Humidity-resistant-resonance-Plectrums/dp/B09RQZG25Q/ref=sr_1_109?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-109
120,Yamaha,"Yamaha Acoustic Guitar F280 Dreadnought With Mexa Sponge Bag Belt,Plectrums, String Set & Guitar Stand (Natural)","9,399",Available," Saturday, August 6",7 Days Replacement,Not Applicable,https://www.amazon.in/Acoustic-F280-Dreadnought-Plectrums-Natural/dp/B092TPXZRN/ref=sr_1_110?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-110
121,Vault,Vault CL-20 4/4 size Classical Guitar With Bag,"4,799",Available," Saturday, August 6",7 Days Replacement,Not Applicable,https://www.amazon.in/Vault-CL-20-size-Classical-Guitar/dp/B097NB12H3/ref=sr_1_111?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-111
122,Yamaha,"Yamaha Electric-Acoustic Guitar FX280 Dreadnought With Mexa Sponge Guitar Bag, Belt,Plectrums (Natural)","11,890",Only 1 left in stock.," Friday, August 12",7 Days Replacement,Not Applicable,https://www.amazon.in/Electric-Acoustic-FX280-Dreadnought-Plectrums-Natural/dp/B09HSDVQDT/ref=sr_1_112?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-112
123,Kadence,"Kadence Frontier Series,Black Acoustic Guitar With Die Cast Keys Combo (Bag,strap,strings and 3 picks)","4,999",Available," Monday, August 8",7 Days Replacement,Not Applicable,https://www.amazon.in/Kadence-Frontier-Acoustic-Guitar-Strings/dp/B01CJJG328/ref=sr_1_113?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-113
124,Kadence,"Kadence A311, 36"" 6-strings Acoustic Guitar with bag","5,248",Available," Tuesday, August 9",7 Days Replacement,Not Applicable,https://www.amazon.in/Kadence-A311-6-strings-Acoustic-Guitar/dp/B09BN1MN2T/ref=sr_1_114?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-114
125,Kadence,"Kadence Guitar Frontier Series, Blue Acoustic Guitar with Die Cast Keys, Set of Strings, Strap, Picks, Guitar stand, Capo and Bag, Super Combo (Blue, Acoustic)","5,499",Available," Tuesday, August 9",7 Days Replacement,Not Applicable,https://www.amazon.in/Kadence-Frontier-Acoustic-Foldable-Strings/dp/B01CJJGEVS/ref=sr_1_115?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-115
126,Pluto,Pluto HW41C-201 41-inch Cutaway Acoustic Guitar (Natural),"6,593",Available," Monday, August 8",7 Days Replacement,Not Applicable,https://www.amazon.in/Pluto-HW41C201-HW41C-201-Acoustic-Guitar/dp/B014R94H1W/ref=sr_1_116?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-116
127,Kadence,"Kadence Guitar Acoustica Series, Electric Acoustic Guitar, Ash Wood with Pickup and Inbuilt tuner Travel Guitar Small Size for Kids and Adult (A06-34"")","6,999",Available," Saturday, August 6",7 Days Replacement,Not Applicable,https://www.amazon.in/Kadence-Acoustica-Electric-Acoustic-Inbuilt/dp/B09RWX11TC/ref=sr_1_117?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-117
128,Ketostics®,"Ketostics® Givson Venus Special Guitar Combo (RED) Acoustic Guitar With Cover/Bag, Rhythm String Set, Strap and 5 Plectrums","4,199",Available," Sunday, August 7",7 Days Replacement,Not Applicable,https://www.amazon.in/Ketostics%C2%AE-Givson-Special-Acoustic-Plectrums/dp/B09P5283WM/ref=sr_1_118?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-118
129,Cort,"Cort AD810-OP Acoustic Guitar, Brown","10,499",Only 1 left in stock.," Wednesday, August 10",7 Days Replacement,Not Applicable,https://www.amazon.in/Cort-AD810-OP-Acoustic-Guitar-Brown/dp/B00VQ7YDCM/ref=sr_1_119?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-119
130,Kadence,"Kadence Frontier Series, Semi Acoustic Guitar With Die Cast Keys (Bag,Strap,Strings And 3 Picks) (Brown)","5,999",Available," Monday, August 8",7 Days Replacement,Not Applicable,https://www.amazon.in/Kadence-Frontier-Acoustic-Guitar-Strings/dp/B07T48VTZ1/ref=sr_1_120?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-120
131,Techblaze,Techblaze 6 Pieces Guitar Keys for Acoustic Guitar Chrome Tuning Pegs Keys 3 Left 3 Right Guitar Machine Heads Knobs With Strap Button Locks Guitar Keys 3R+3L 6 pcs- Chrome,599,Available," Sunday, August 7",7 Days Replacement,Not Applicable,https://www.amazon.in/Techblaze-Pieces-Guitar-Acoustic-Machine/dp/B08NPJKLD9/ref=sr_1_121?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-121
132,Givson,"Givson Venus Special Cutaway Rosewood 41 Inch Acoustic Guitar Kit With Cover/Bag, String Set, Strap and 5 Plectrums (BLACK)","4,299",Available," Sunday, August 7",7 Days Replacement,Not Applicable,https://www.amazon.in/Givson-Ketostics-Guitar-Acoustic-Plectrums/dp/B08KS5MRSC/ref=sr_1_122?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-122
133,Intern,"Intern INT-38C-NT-G Right Handed Acoustic Guitar Kit, With Bag, Strings, Pick And Strap (Natural, 6-Strings)","2,290",Available," Tuesday, August 9",7 Days Replacement,Not Applicable,https://www.amazon.in/Intern-INT-38C-NT-G-Guitar-Kit-Natural/dp/B07K9MZZH9/ref=sr_1_123?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-123
134,Fender,"Fender Bullet Strat Electric Guitar, White","12,820",Available," Monday, August 8",7 Days Replacement,Not Applicable,https://www.amazon.in/Fender-310001580-Bullet-Electric-Guitar/dp/B001L8MB3O/ref=sr_1_124?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-124
135,PRS,"PRS Guitars Acoustic Electric Guitar, AX20E Special India Model w/Fishman Pickup -Natural AXM20EGB,AXM20EGB NA","43,626",Available," Monday, August 8",7 Days Replacement,Not Applicable,https://www.amazon.in/PRS-Guitars-Acoustic-AXM20EGB-NA/dp/B09K5NMD7V/ref=sr_1_125?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-125
136,Kadence,"Kadence Frontier Series, Semi Acoustic Guitar With Die Cast Keys (Bag,Strap,Strings And 3 Picks) (Natural)","5,507",Available," Tuesday, August 9",7 Days Replacement,Not Applicable,https://www.amazon.in/Kadence-Frontier-Acoustic-Natural-Equalizer/dp/B01I50UJG6/ref=sr_1_126?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-126
137,Pyle,"Pyle Classical Acoustic Guitar 36 Inch Junior Size Beginner Starter Kit Steel String Guitarra Acustica Bundle Pack with Gig Bag, Tuner, Picks, Strap for Students Practice, Kids, Adults","18,328",Available,August 11 - 19,7 Days Replacement,Not Applicable,https://www.amazon.in/Pyle-Classical-Acoustic-Beginners-PGACLS82BK/dp/B09HMDLC2M/ref=sr_1_127?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-127
138,Tanglewood,"Tanglewood Blackbird Semi Acoustic Guitar, 6 Strings, Slope Shoulder Dreadnought, Smokestack Black Satin Finish","16,499",Available," Sunday, August 7",7 Days Replacement,Not Applicable,https://www.amazon.in/Tanglewood-TWBB-SDE-Dreadnought-Smokestack/dp/B085CMM2YV/ref=sr_1_128?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-128
139,Gavison,"Gavison Natural Pinewood Acoustic Guitar With Bag,Strap,1 Set of Extra Strings and 2 Picks","3,750",Only 1 left in stock.," Saturday, August 6",7 Days Replacement,Not Applicable,https://www.amazon.in/Gavison-Natural-Pinewood-Acoustic-Strings/dp/B0B5X5LHKY/ref=sr_1_129?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-129
140,Ketostics™,"Ketostics™ Venus Special Cutaway Rosewood 41 Inch Givson Venus Special Semi-electric Acoustic Guitar Kit with Bag, Rhythm String Set, Strap and 5 Plectrums, (Black)","4,499",Available," Sunday, August 7",7 Days Replacement,Not Applicable,https://www.amazon.in/Ketostics-Givson-Special-Semi-electric-Plectrums/dp/B08GSPQ214/ref=sr_1_130?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-130
141,Yamaha,"Yamaha FS100C Acoustic Guitar Concert body With Sponge Bag, Belt & Plectrums.","12,831",Only 1 left in stock.,August 8 - 10,7 Days Replacement,Not Applicable,https://www.amazon.in/Yamaha-FS100C-6-Strings-Acoustic-Plectrums/dp/B085MFW67Z/ref=sr_1_131?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-131
142,Epiphone,"Epiphone DR-100 Acoustic Guitar, Ebony","15,999",Only 2 left in stock.," Tuesday, August 9",7 Days Replacement,Not Applicable,https://www.amazon.in/Epiphone-DR-100-Acoustic-Guitar-Ebony/dp/B0002D02J4/ref=sr_1_132?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-132
143,Fender.Electro,"Fender.Electro Acoustic Guitar CD60SCE (Solid Top) All Mahogany Dreadnought 6-Strings - Rosewood Fret board-Black With Sponge bag, Belt, String set, String winder & Plectrums Complete Kit.","28,999",Only 1 left in stock.," Friday, August 12",7 Days Replacement,Not Applicable,https://www.amazon.in/CD60SCE-Solid-Top-All-Mahogany/dp/B08DN1HSN1/ref=sr_1_133?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-133
144,JUAREZ,"JUAREZ 96.52 cm (38 Inch) Acoustic Guitar with Dual Action Truss Rod, Bag, Picks, Allen Key, Extra String Set, TBLS Blue Sunburst","3,169",Available," Tuesday, August 9",7 Days Replacement,Not Applicable,https://www.amazon.in/JUAREZ-Acoustic-Guitar-TBLS-Sunburst/dp/B08FV1B5VC/ref=sr_1_134?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-134
145,JUAREZ,"JUAREZ 96.52 cm (38 Inch) Acoustic Guitar with Dual Action Truss Rod, Bag, Picks, Allen Key, Extra String Set, 3TS Sunburst","3,169",Available," Saturday, August 6",7 Days Replacement,Not Applicable,https://www.amazon.in/JUAREZ-Acoustic-Guitar-3TS-Sunburst/dp/B08FV1KHTT/ref=sr_1_135?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-135
146,Medellin,"Medellin 38in Premium All Wood Acoustic Guitar Starter Kit (Blue, Super Combo Combo with Bag, Strap, Picks, String Set, Tuner, Capo)","2,999",Available," Tuesday, August 9",7 Days Replacement,Not Applicable,https://www.amazon.in/Medellin-Premium-Acoustic-Guitar-Starter/dp/B099MSYF1H/ref=sr_1_136?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-136
147,Fender,Fender FA-125 Dreadnought Acoustic Guitar (Natural),"12,599",Only 1 left in stock.," Tuesday, August 9",7 Days Replacement,Not Applicable,https://www.amazon.in/Fender-0971110021-Dreadnought-Acoustic-Natural/dp/B07BCTL1MG/ref=sr_1_137?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-137
148,Fender,Fender Model FA-15 Red 3/4 Size Steel Stringed Acoustic Guitar with Gig Bag-971170170,"13,690",Available," Saturday, August 6",7 Days Replacement,Not Applicable,https://www.amazon.in/Fender-091170170-Acoustic-Guitar/dp/B08PMT53X7/ref=sr_1_138?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-138
149,Pluto,Pluto HW39C-201 39-inch Cutaway Acoustic Guitar (Black),"5,581",Available," Tuesday, August 9",7 Days Replacement,Not Applicable,https://www.amazon.in/Pluto-HW39C-201-Medium-Cutaway-Acoustic/dp/B0154UQEJG/ref=sr_1_139?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-139
150,YAMAHA,YAMAHA PACIFICA012 Electric Guitar - Black,-,Available,-,7 Days Replacement,Not Applicable,https://www.amazon.in/Yamaha-Pacifica-PAC012-Electric-Guitar/dp/B00123DQT6/ref=sr_1_140?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-140
151,Juârez,"Juârez JRZ38C/ZEB 6 Strings Acoustic Guitar 38 Inch Cutaway, Right Handed, Zebrawood with Bag, Strings, Picks and Strap","2,709",Available," Saturday, August 6",7 Days Replacement,Not Applicable,https://www.amazon.in/Juarez-Strings-Acoustic-Cutaway-Zebrawood/dp/B072Q9L8DG/ref=sr_1_141?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-141
152,JUAREZ,"JUAREZ Arpéggio 41 Inch Acoustic Guitar Kit, Spruce Top, Black","6,719",Only 1 left in stock.," Tuesday, August 9",7 Days Replacement,Not Applicable,https://www.amazon.in/JUAREZ-Arp%C3%A9ggio-Acoustic-Guitar-Spruce/dp/B08KHFGKWJ/ref=sr_1_142?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-142
153,Vault,"Vault Artisan Premium Acoustic Guitar with Solid Wood Top, Back and Sides","24,499",Only 2 left in stock.," Tuesday, August 9",7 Days Replacement,Not Applicable,https://www.amazon.in/Vault-Artisan-Premium-Acoustic-Guitar/dp/B09P179GCM/ref=sr_1_143?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-143
154,Pack,Pack of 2 Universal Guitar Stand by Hola! Music Fits Acoustic Classical Electric Bass Guitars Mandolins Banjos Ukuleles and Other Stringed Instruments,999,Available," Monday, August 8",7 Days Replacement,Not Applicable,https://www.amazon.in/Universal-Acoustic-Classical-Mandolins-Instruments/dp/B08XBRNC7T/ref=sr_1_144?crid=39WIIFGVHNH47&keywords=guitars&qid=1659377261&sprefix=%2Caps%2C222&sr=8-144
